overlay_id,source_table,source_row_id,title,target_state,target_locality,place_signal,display_label,map_display_status
maplead_4882705b6d55f3547fc80594,release_lead_overlay_items,rellead_9a44d21f549a9ae9557d0749,National Trust ACT ACT 1963 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_0df9792027dbe6788c9f782f,release_lead_overlay_items,rellead_b85947588f588ac059c35888,ACT Memory ACT 1963 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_3eb994cdf7fedb194f64b912,release_lead_overlay_items,rellead_140cb13c242e93caf3cb6484,Canberra & District Historical Society ACT 1963 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_4aa42693aa4697912b677e7c,release_lead_overlay_items,rellead_561b6f5f83059de972b5809e,Canberra & District Historical Society ACT 1963 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_c9696f738d7bedff29c80d82,release_lead_overlay_items,rellead_9c6aa32831b94bd300ac5029,Canberra Museum and Gallery ACT 1963 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_a6761c7d77c4aab512c94c6c,release_lead_overlay_items,rellead_d93866c5393984d9ecc5d6a6,Canberra Museum and Gallery ACT 1963 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_547de6a52ab579ad2cb6891b,release_lead_overlay_items,rellead_dbf8b13fb10e37080a7cd583,ANU Archives ACT 1963 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_22093cf2bba6e305a6f624ad,release_lead_overlay_items,rellead_cff7708852d208d0f36cec16,ANU Archives ACT 1963 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_7772a7eeb26db3c0b29ac015,release_lead_overlay_items,rellead_05b9d4b472302b92a0ed7583,ArchivesACT ACT 1963 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_12a369a098284001cb2b6725,release_lead_overlay_items,rellead_56473f06bac52b664aace6e5,ArchivesACT / ACT Memory ACT 1963 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_7fe4ed108d8c94ec9db13653,release_lead_overlay_items,rellead_b68d33aa86cf94c6774faef8,ACT Heritage Library ACT 1963 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_233cc7e2eb74654da11a6769,release_lead_overlay_items,rellead_45e8193184857646e0645df8,ACT Heritage Library ACT 1963 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_bf2209037ed6749abfd097f9,release_lead_overlay_items,rellead_ca8c3ca247a9c9a4012061f4,ACT Heritage Register ACT 1964 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_fb92b4478f89042a9f4f414a,release_lead_overlay_items,rellead_c7bb40ca56563b1d513970b4,ACT Heritage Register ACT 1964 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_9fad165110433cc3b6cdaf65,release_lead_overlay_items,rellead_22d8b851e7de2cc9ed131102,National Capital Authority Heritage ACT 1964 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_9b6adac060deedc70d2ea502,release_lead_overlay_items,rellead_5f2559d79e466a7d6a3679c9,National Trust ACT ACT 1964 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_b35c178a4b23d43655244956,release_lead_overlay_items,rellead_c052170aabbff2dfd3a7acbd,National Trust ACT ACT 1964 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_147b23241e444637fea08f6b,release_lead_overlay_items,rellead_656065ef923f0b2bad20999f,ACT Memory ACT 1964 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_b3887fae8eebfa3aab05bff4,release_lead_overlay_items,rellead_aba9470dfc11e4a06b8f9c13,Canberra & District Historical Society ACT 1964 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_acdd6e3ce2410678e186eff8,release_lead_overlay_items,rellead_d7e441f340bc6887508fe709,Canberra & District Historical Society ACT 1964 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_a935863529ae358bb9a63895,release_lead_overlay_items,rellead_58daf4b43acb917a31e79ad6,Canberra Museum and Gallery ACT 1964 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_bcacf28726cedb5d367a4903,release_lead_overlay_items,rellead_4fdf38f09649d7a681522a0f,Canberra Museum and Gallery ACT 1964 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_9a77954790e03ec7cc8b525e,release_lead_overlay_items,rellead_843c52980a2d31e557df5ebc,ANU Archives ACT 1964 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_6fa4e87472847ddc073c175d,release_lead_overlay_items,rellead_6ffe67f620523d63289a53a2,ANU Archives ACT 1964 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_fc34d7f688b5dfda888e37de,release_lead_overlay_items,rellead_30baf44b1e13764d1296cdff,ArchivesACT ACT 1964 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_7739d62850eab4c108828970,release_lead_overlay_items,rellead_34c6254a266a32dce7d79fd5,ArchivesACT / ACT Memory ACT 1964 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_f1e58d37ac2ace3fc258116f,release_lead_overlay_items,rellead_e6b24b6875429152dfb59539,ACT Heritage Library ACT 1964 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_375873a9a17d5db6dd8b9e4f,release_lead_overlay_items,rellead_5ad1250e9ae082569df1721a,ACT Heritage Library ACT 1964 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_56fa9688bfd3dd746cc1b941,release_lead_overlay_items,rellead_a1193b0cf8604dd999cabdb1,ACT Heritage Register ACT 1965 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_223db3153ba1a2b47a7a91d6,release_lead_overlay_items,rellead_c0f063de21a2e4fc1eca5075,ACT Heritage Register ACT 1965 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_3d9ae792ab35d090da337ba0,release_lead_overlay_items,rellead_23fa903ab2eac5cdce0daff5,National Capital Authority Heritage ACT 1965 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_4997bc9636a7d269ee0d8841,release_lead_overlay_items,rellead_d2ba13a98fa6aee62568be56,National Trust ACT ACT 1965 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_09453881730565f1615cb891,release_lead_overlay_items,rellead_2dde3b71217592d137682da1,National Trust ACT ACT 1965 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_15e22f8dd7b8c8ac13a15440,release_lead_overlay_items,rellead_57d0e2024021318dc274e347,ACT Memory ACT 1965 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_30616d7172b589a3aa301968,release_lead_overlay_items,rellead_7b2de0d996abc7c2fd3f9166,Canberra & District Historical Society ACT 1965 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_b78e5d40d51d6a6488ae3553,release_lead_overlay_items,rellead_8879b4b33152bbbedb22c9d4,Canberra & District Historical Society ACT 1965 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_f0a96220a5b29832da57722d,release_lead_overlay_items,rellead_67320fae85805670c46e54be,Canberra Museum and Gallery ACT 1965 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_ac44a36c520371a49607a9d3,release_lead_overlay_items,rellead_1b39215a222f3718802df2ba,Canberra Museum and Gallery ACT 1965 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_c7f12c20fcabc7c71ce86c26,release_lead_overlay_items,rellead_251cc2d0215faea94d06942d,ANU Archives ACT 1965 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_de9271234796f08ce7e3b3ee,release_lead_overlay_items,rellead_4631a8744568d2187f678544,ANU Archives ACT 1965 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_730d9cec6faf08256e0d5413,release_lead_overlay_items,rellead_3af70a27fc38f1ed56539ea6,ArchivesACT ACT 1965 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_7c821801c8cd73f2e07bcded,release_lead_overlay_items,rellead_5c88faf98bc2a80d4292d461,ArchivesACT / ACT Memory ACT 1965 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_fce2df019cc2231251d57937,release_lead_overlay_items,rellead_a3c1be1356a029be8f2bbd1b,ACT Heritage Library ACT 1965 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_a1de455ea738166bd955d176,release_lead_overlay_items,rellead_bbc9fc9547dc2e3d7847d9db,ACT Heritage Library ACT 1965 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_5b7953e891392b27a2958185,release_lead_overlay_items,rellead_91cf7a9b85f4164e5098bf03,ACT Heritage Register ACT 1966 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_346d2233bc9a395da77eb243,release_lead_overlay_items,rellead_38151ce6a287899eb37cd656,ACT Heritage Register ACT 1966 release patch,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_d03dc84f43fee8ed923ed38e,release_lead_overlay_items,rellead_1cbf7b8246ff145b0da55cb3,National Capital Authority Heritage ACT 1966 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_eb05ba9513e6aebb903a1ed3,release_lead_overlay_items,rellead_286d5edfb83f1f570cd1c321,National Trust ACT ACT 1966 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_a06e0a0d9c47feb20c3af726,release_lead_overlay_items,rellead_9326a9ee4b4708780cee76f1,National Trust ACT ACT 1966 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_fd5882b38dc4e1032c4a7a51,release_lead_overlay_items,rellead_615ab3c1050c114ee065deea,ACT Memory ACT 1966 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_8e333c5142cb59ebeff0670e,release_lead_overlay_items,rellead_8f6a44da462e101f1a51baae,Canberra & District Historical Society ACT 1966 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_6ec4f6e3a1173d06c8c705d6,release_lead_overlay_items,rellead_f22315097d2b0ad0ff8826ee,Canberra & District Historical Society ACT 1966 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_9b783ee62f0f6b97c2bebd32,release_lead_overlay_items,rellead_c61d7b144224643481633d07,Canberra Museum and Gallery ACT 1966 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_1b3f40b5efd530de51f879c5,release_lead_overlay_items,rellead_6f260c4573fceed1ff59e9b0,Canberra Museum and Gallery ACT 1966 release patch,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_978ea79ebd4ef965b6d1e391,release_lead_overlay_items,rellead_2f9835e2364f928b2f115110,ANU Archives ACT 1966 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_9f0dd7529f8ef0b49a60cb1f,release_lead_overlay_items,rellead_ae8cce26efcf95f37cbd3842,ANU Archives ACT 1966 release patch,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_e37138e7a8f9958be5bbe0d5,release_lead_overlay_items,rellead_6f5e03127987d230740f4d7e,ArchivesACT ACT 1966 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_621c94b6ef9d22870c28a346,release_lead_overlay_items,rellead_576d992e56d8b9e6826cd6c9,ArchivesACT / ACT Memory ACT 1966 release patch,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_8b6df0f1ce42edf1e147879f,release_lead_overlay_items,rellead_57d198239892506d1a295b67,ACT Heritage Library ACT 1966 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_5d0247424e9dd2461659c27c,release_lead_overlay_items,rellead_d36965e191800ba995d34584,ACT Heritage Library ACT 1966 release patch,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_0a3cb6783014b110917dc56e,release_lead_overlay_items,rellead_10021493dc76e95aaf61c6b8,ACT Heritage Register ACT 1955 ghost expansion lead,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_f0ed912b1c5d4e7c31ab31c0,release_lead_overlay_items,rellead_8f03d279a724725aa4a84015,ACT Heritage Register ACT 1955 ghost expansion lead,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_cf78b7064bee2223ce430088,release_lead_overlay_items,rellead_e8992aa531ec3518eb58cf1c,National Capital Authority Heritage ACT 1955 ghost expansion lead,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_2179ad2683894b360be4cc38,release_lead_overlay_items,rellead_45ff0bb6aac98b8a6ca62672,National Trust ACT ACT 1955 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_d63e3e27d116da68a4102f3a,release_lead_overlay_items,rellead_c3cc6918f709405624ee500e,National Trust ACT ACT 1955 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_cdd3662a00130f8db31016cb,release_lead_overlay_items,rellead_09c600d9b790a6f6cbf02108,ACT Memory ACT 1955 ghost expansion lead,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_37dfcccfc48b1ff46a9c9113,release_lead_overlay_items,rellead_c519ee09f7f8f99f6251644a,Canberra & District Historical Society ACT 1955 ghost expansion lead,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_45d267677250271cde300738,release_lead_overlay_items,rellead_ca353c20529b8a0c03d61abb,Canberra & District Historical Society ACT 1955 ghost expansion lead,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_9777a9dd3d5409819ab58117,release_lead_overlay_items,rellead_ae63d5de60151bcba8917021,Canberra Museum and Gallery ACT 1955 ghost expansion lead,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_211ec0a9041451d604ab9180,release_lead_overlay_items,rellead_bf5c9e803e4386241b170b3c,Canberra Museum and Gallery ACT 1955 ghost expansion lead,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_6bcb30cb380d8f2a9c44da74,release_lead_overlay_items,rellead_6d7061efbc432218bdaf8365,ANU Archives ACT 1955 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_683d2247e172b2c81bbef385,release_lead_overlay_items,rellead_11a1ee181cd7a11c2e12eba3,ANU Archives ACT 1955 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_8193f11c83d96e385c9b1e62,release_lead_overlay_items,rellead_c6e6868dcdb462726f21cbb6,ArchivesACT ACT 1955 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_1164929ce1f6d9e3c98d1f84,release_lead_overlay_items,rellead_b9396f35f1f23e2191c937e9,ArchivesACT / ACT Memory ACT 1955 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_05b6c511f547ada18bbab850,release_lead_overlay_items,rellead_6527cd3774727e260eb40b50,ACT Heritage Library ACT 1955 ghost expansion lead,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_76437bc459ff7ac73edaadef,release_lead_overlay_items,rellead_049de12d0866ea7fd445d1f1,ACT Heritage Library ACT 1955 ghost expansion lead,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_3deb4fa0d5a2c8d25e9ec4b4,release_lead_overlay_items,rellead_02eb091a5672b7b17ec776d6,ACT Heritage Register ACT 1956 ghost expansion lead,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_ee412c6d3c094cb0a0d9e286,release_lead_overlay_items,rellead_e6dd3e14653b2008adcb5aca,ACT Heritage Register ACT 1956 ghost expansion lead,ACT,Hall,Hall,Research lead overlay,overlay_not_public_map
maplead_22cce6b72fdd050162d68c30,release_lead_overlay_items,rellead_9987a7d98a25651ff48c63f5,National Capital Authority Heritage ACT 1956 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_51ee6ee4bce19aceab17b787,release_lead_overlay_items,rellead_bce4d202f98ca0f7df8ec7d6,National Trust ACT ACT 1956 ghost expansion lead,ACT,Canberra,Canberra,Research lead overlay,overlay_not_public_map
maplead_c3ff29833211c494e8829076,release_lead_overlay_items,rellead_bb81f3d8846465c810ac5a49,National Trust ACT ACT 1956 ghost expansion lead,ACT,Acton,Acton,Research lead overlay,overlay_not_public_map
maplead_bcfba69d4d346ef601c70901,release_lead_overlay_items,rellead_041ae981bdce64cd675d2eeb,ACT Memory ACT 1956 ghost expansion lead,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_468a950144d07722e611732c,release_lead_overlay_items,rellead_439e68aa068b1164e6315f7b,Canberra & District Historical Society ACT 1956 ghost expansion lead,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_e1edac81c65fde6f7dbb194c,release_lead_overlay_items,rellead_4ff1f0208a1a3c20720c135d,Canberra & District Historical Society ACT 1956 ghost expansion lead,ACT,Yarralumla,Yarralumla,Research lead overlay,overlay_not_public_map
maplead_d68c7693d0ab59820d1cf0ca,release_lead_overlay_items,rellead_0ac44edb2eaf15a0520d9048,Canberra Museum and Gallery ACT 1956 ghost expansion lead,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
maplead_646a9730fca863991c199875,release_lead_overlay_items,rellead_b0103b8830a31f952b3a2097,Canberra Museum and Gallery ACT 1956 ghost expansion lead,ACT,Kingston,Kingston,Research lead overlay,overlay_not_public_map
